76.08456,79.69323,80.9495,81.95665,82.590126,83.06345
79.58719,80.02847,81.138794,81.26691,81.466194,82.348755
72.742805,73.17342,73.26595,73.33001,73.43322,73.319336
67.6726,71.48755,71.08897,72.41281,72.953735,73.05338
75.47955,78.84978,80.02064,80.775116,80.842735,81.78583,81.51536,81.39079,82.301865,82.6613
76.811386,78.26334,79.88612,79.558716,80.811386,80.55516,79.843414,81.138794,81.423485,79.843414
73.09513,73.44389,73.44746,73.45813,73.42966,73.479485,73.47592,73.39051,73.47237,73.479485
72.298935,73.35231,71.7153,72.811386,73.35231,71.64413,70.26334,73.26691,73.28114,72.11388
